building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id,internal_temp_sensor,external_temp_sensor,,,,,,,,,,,,,,,
bard lab_SB28 floor_SB hood_2,bard,SB28,SB,2,DEV:2070005,#bard_lab_sb28/fh-2_flow_fbk,#bard_lab_sb28/fh-2_sash_pos,AI:6
bard lab_SB28 floor_SB hood_3,bard,SB28,SB,3,DEV:2070005,#bard_lab_sb28/fh-3_flow_fbk,#bard_lab_sb28/fh-3_sash_pos,AI:8
bard lab_SB36 floor_SB hood_1,bard,SB36,SB,1,DEV:86119,#bard_sb36_sav_fev/fh-1_flow_fbk,#bard_sb36_sav_fev/fh-1_sash_pos,AI:2
bard lab_SB38 floor_SB hood_1,bard,SB38,SB,1,DEV:86116,#bard_sb38savfev/fh-1_flow_fbk,#bard_sb38savfev/fh-1_sash_pos,AI:2
bard lab_SB40 floor_SB hood_1,bard,SB40,SB,1,DEV:86115,#bard_sb40_sav_fev/fh-1_flow_fbk,#bard_sb40_sav_fev/fh-1_sash_pos,AI:2
bard lab_SB60 floor_SB hood_1,bard,SB60,SB,1,DEV:2070006,#bard_lab_sb60/fh-1_flow_fbk,#bard_lab_sb60/fh-1_sash_pos,AI:2
bard lab_SB60 floor_SB hood_2,bard,SB60,SB,2,DEV:2070006,#bard_lab_sb60/fh-2_flow_fbk,#bard_lab_sb60/fh-2_sash_pos,AI:4
bard lab_SB60 floor_SB hood_4,bard,SB60,SB,4,DEV:2070006,#bard_lab_sb60/fh-4_flow_fbk,#bard_lab_sb60/fh-4_sash_pos,AI:6
bard lab_SB60 floor_SB hood_5,bard,SB60,SB,5,DEV:2070006,#bard_lab_sb60/fh-5_flow_fbk,#bard_lab_sb60/fh-5_sash_pos,AI:8
bard lab_SB60 floor_SB hood_6,bard,SB60,SB,6,DEV:2070006,#bard_lab_sb60/fh-6_flow_fbk,#bard_lab_sb60/fh-6_sash_pos,AI:10
bard lab_SB60 floor_SB hood_3,bard,SB60,SB,3,DEV:2070006,#bard_lab_sb60/fh-3_flow_fbk,#bard_lab_sb60/fh-3_sash_pos,AI:12
weill lab_B-07 floor_B hood_1,weill,B-07,B,1,DEV:17324,#lstb_b-07_south/fh-1_flow_fbk,#lstb_b-07_north/fh_sash_pos,AI:2
,weill,,,1,DEV:17314,,,
weill lab_B19 floor_B hood_1,weill,B19,B,1,DEV:14032,#weillhall_lab_b19_of683xt-e2/fh-1_flow_fbk,,
weill lab_B25 floor_B hood_1,weill,B25,B,1,DEV:14035,#weillhall_lab_b25_of683xt-e2/fh-1_flow_fbk,,
weill lab_B-36 floor_B hood_1,weill,B-36,B,1,DEV:17230,,#b-36/fh_sash_pos,AI:1
weill lab_B-54 floor_B hood_1,weill,B-54,B,1,DEV:17431,,#b-54/fh_sash_pos,AI:1
weill lab_B-60 floor_B hood_1,weill,B-60,B,1,DEV:17433,,#b-60/fh_sash_pos,AI:1
weill lab_HX-17 floor_HX hood_1,weill,HX-17,HX,1,DEV:14626,,#1-48a/fh_sash_pos,AI:1
weill lab_HX-56 floor_HX hood_1,weill,HX-56,HX,1,DEV:14627,,#1-48b/fh_sash_pos,AI:1
weill lab_140 floor_1 hood_1,weill,140,1,1,DEV:14636,#weill_hall_140_140a/fh-1_flow_fbk,,
weill lab_140 floor_1 hood_2,weill,140,1,2,DEV:14636,#weill_hall_140_140a/fh-2_flow_fbk,,
weill lab_140 floor_1 hood_4,weill,140,1,4,DEV:14636,#weill_hall_140_140a/fh-4_flow_fbk,,
weill lab_140 floor_1 hood_5,weill,140,1,5,DEV:14636,#weill_hall_140_140a/fh-5_flow_fbk,,
weill lab_140 floor_1 hood_6,weill,140,1,6,DEV:14636,#weill_hall_140_140a/fh-6_flow_fbk,,
weill lab_140 floor_1 hood_3,weill,140,1,3,DEV:14636,#weill_hall_140_140a/fh-3_flow_fbk,,
weill lab_HX-25 floor_HX hood_1,weill,HX-25,HX,1,DEV:14624,,#1-56a/fh_sash_pos,AI:1
weill lab_HX-68 floor_HX hood_1,weill,HX-68,HX,1,DEV:14623,,#1-60/fh_sash_pos,AI:5
weill lab_HX-33 floor_HX hood_1,weill,HX-33,HX,1,DEV:14532,,#1-64a/fh_sash_pos,AI:1
weill lab_HX-13 floor_HX hood_1,weill,HX-13,HX,1,DEV:15322,,#2-2a_phx-13/fh_sash_pos,AI:1
weill lab_HX-12 floor_HX hood_1,weill,HX-12,HX,1,DEV:15130,,#2-38c/fh_sash_pos,AI:1
weill lab_HX-16 floor_HX hood_1,weill,HX-16,HX,1,DEV:15129,,#2-40/fh_sash_pos,AI:1
weill lab_HX-19 floor_HX hood_1,weill,HX-19,HX,1,DEV:15128,,#2-40a/fh_sash_pos,AI:1
weill lab_HX-34 floor_HX hood_1,weill,HX-34,HX,1,DEV:15126,,#2-48a/fh_sash_pos,AI:1
weill lab_HX-41 floor_HX hood_1,weill,HX-41,HX,1,DEV:15124,,#2-52/fh_sash_pos,AI:1
weill lab_HX-40 floor_HX hood_1,weill,HX-40,HX,1,DEV:15125,,#2-52a/fh_sash_pos,AI:1
weill lab_HX-58 floor_HX hood_1,weill,HX-58,HX,1,DEV:15032,,#2-60/fh_sash_pos,AI:1
weill lab_HX-64 floor_HX hood_1,weill,HX-64,HX,1,DEV:15030,,#2-64a/fh_sash_pos,AI:1
weill lab_HX-51 floor_HX hood_1,weill,HX-51,HX,1,DEV:15733,,#3-9b/fh_sash_pos,AI:1
weill lab_HX-11 floor_HX hood_1,weill,HX-11,HX,1,DEV:15732,,#3-10b/fh_sash_pos,AI:1
weill lab_HX-45 floor_HX hood_1,weill,HX-45,HX,1,DEV:15734,,#3-13b/fh_sash_pos,AI:1
weill lab_308 floor_3 hood_1,weill,308,3,1,DEV:15721,,#lstb_lab_308/fh_sash_pos,AI:2
weill lab_HX-46 floor_HX hood_1,weill,HX-46,HX,1,DEV:15630,,#3-34a/fh_sash_pos,AI:1
weill lab_HX-57 floor_HX hood_1,weill,HX-57,HX,1,DEV:15628,,#3-38c/fh_sash_pos,AI:1
weill lab_HX-61 floor_HX hood_1,weill,HX-61,HX,1,DEV:15627,,#3-40/fh_sash_pos,AI:1
weill lab_HX-79 floor_HX hood_1,weill,HX-79,HX,1,DEV:15625,,#3-48a/fh_sash_pos,AI:1
weill lab_HX-86 floor_HX hood_1,weill,HX-86,HX,1,DEV:15623,,#3-52/fh_sash_pos,AI:1
weill lab_HX-10 floor_HX hood_1,weill,HX-10,HX,1,DEV:15530,,#3-60/fh_sash_pos,AI:1
weill lab_HX-52 floor_HX hood_1,weill,HX-52,HX,1,DEV:16236,,#4-9b/fh_sash_pos,AI:1
weill lab_HX-60 floor_HX hood_1,weill,HX-60,HX,1,DEV:16127,,#4-40_phx-60/fh_sash_pos,AI:1
weill lab_HX-69 floor_HX hood_1,weill,HX-69,HX,1,DEV:16124,,#4-44b/fh_sash_pos,AI:1
weill lab_HX-78 floor_HX hood_1,weill,HX-78,HX,1,DEV:16122,,#4-48c/fh_sash_pos,AI:1
weill lab_HX-83 floor_HX hood_1,weill,HX-83,HX,1,DEV:16120,,#4-52/fh_sash_pos,AI:1
hollister lab_160 floor_1 hood_1,hollister,160,1,1,DEV:2046207,#hollister_lab_160/fh-1_flow_fbk,#hollister_lab_160/fh-1_sash_pos,AI:4
hollister lab_160 floor_1 hood_2,hollister,160,1,2,DEV:2046207,#hollister_lab_160/fh-2_flow_fbk,#hollister_lab_160/fh-2_sash_pos,AI:7
hollister lab_166 floor_1 hood_1,hollister,166,1,1,DEV:2046004,#hollister_labs_162_166/fh-1_flow_fbk,#hollister_labs_162_166/fh-1_sash_pos,AI:4
hollister lab_166 floor_1 hood_2,hollister,166,1,2,DEV:2046004,#hollister_labs_162_166/fh-2_flow_fbk,#hollister_labs_162_166/fh-2_sash_pos,AI:6
hollister lab_266 floor_2 hood_1,hollister,266,2,1,DEV:2046301,#hollister_lab_266/fh-1_flow_fbk,#hollister_lab_266/fh-1_sash_pos,AI:6
hollister lab_266 floor_2 hood_2,hollister,266,2,2,DEV:2046301,#hollister_lab_266/fh-2_flow_fbk,#hollister_lab_266/fh-2_sash_pos,AI:4
hollister lab_266 floor_2 hood_3,hollister,266,2,3,DEV:2046301,#hollister_lab_266/fh-3_flow_fbk,#hollister_lab_266/fh-3_sash_pos,AI:11
hollister lab_272 floor_2 hood_1,hollister,272,2,1,DEV:2046302,#hollister_lab_272/fh-1_flow_fbk,#hollister_lab_272/fh-1_sash_pos,AI:2
comstock lab_612 floor_6 hood_1,comstock,612,6,1,DEV:21704,#comstock_lab_6121/fh-1_flow_fbk,#comstock_lab_6121/fh-1_sash_pos,AI:3
comstock lab_211 floor_2 hood_1,comstock,211,2,1,DEV:1081345,#comstock_lab_2111_fh/fh_feedback,#comstock_lab_2111_fh/fh_sash,AI:3
comstock lab_214 floor_2 hood_1,comstock,214,2,1,DEV:1081902,#comstock_2144b/fh_feedback,,
comstock lab_110 floor_1 hood_1,comstock,110,1,1,DEV:1081629,#comstock_lab_1104_fh_gev/fh_feedback,#comstock_lab_1104_fh_gev/fh_sash,AI:3
comstock lab_111 floor_1 hood_1,comstock,111,1,1,DEV:1081626,#comstock_lab_1112_fh_gev/fh_feedback,#comstock_lab_1112_fh_gev/fh_sash,AI:3
comstock lab_112 floor_1 hood_1,comstock,112,1,1,DEV:1081624,#comstock_lab_1120_fh_gev/fh_feedback,#comstock_lab_1120_fh_gev/fh_sash,AI:3
comstock lab_B14 floor_B hood_1,comstock,B14,B,1,DEV:1081519,#comstock_lab_b145_fh/fh_feedback,#comstock_lab_b145_fh/fh_sash,AI:3
bradfield lab_100 floor_1 hood_1,bradfield,100,1,1,DEV:91509,#1003_fex/fex_flow_fbk,,
bradfield lab_101 floor_1 hood_1,bradfield,101,1,1,DEV:91502,#1012_fex/fex_flow_fbk,,
bradfield lab_102 floor_1 hood_1,bradfield,102,1,1,DEV:91503,#1020_fex/fex_flow_fbk,,
,bradfield,,,1,DEV:91512,,,
bradfield lab_901 floor_9 hood_1,bradfield,901,9,1,DEV:91418,#bradfield_901_fex/fex_flow_fbk,,
bradfield lab_902 floor_9 hood_1,bradfield,902,9,1,DEV:91401,#bradfield_902_fex/fex_flow_fbk,,
bradfield lab_911 floor_9 hood_1,bradfield,911,9,1,DEV:91419,#bradfield_911_fex/fex_flow_fbk,,
bradfield lab_913 floor_9 hood_1,bradfield,913,9,1,DEV:91420,#bradfield_913_fex/fex_flow_fbk,,
bradfield lab_914 floor_9 hood_1,bradfield,914,9,1,DEV:91402,#bradfield_914_fex/fex_flow_fbk,,
bradfield lab_916 floor_9 hood_1,bradfield,916,9,1,DEV:91404,#bradfield_916_fex/fex_flow_fbk,,
bradfield lab_801 floor_8 hood_1,bradfield,801,8,1,DEV:91318,#bradfield_fex_801/fex_flow_fbk,,
bradfield lab_802 floor_8 hood_1,bradfield,802,8,1,DEV:91301,#bradfield_fex_802/fex_flow_fbk,,
bradfield lab_805 floor_8 hood_1,bradfield,805,8,1,DEV:91319,#bradfield_fex_805/fex_flow_fbk,,
bradfield lab_809 floor_8 hood_1,bradfield,809,8,1,DEV:91320,#bradfield_fex_809_1/fex_flow_fbk,,
bradfield lab_811 floor_8 hood_1,bradfield,811,8,1,DEV:91322,#bradfield_fex_811/fex_flow_fbk,,
bradfield lab_815 floor_8 hood_1,bradfield,815,8,1,DEV:91323,#bradfield_fex_815/fex_flow_fbk,,
bradfield lab_820 floor_8 hood_1,bradfield,820,8,1,DEV:91304,#copy_of_bradfield_fex_820_1/fex_flow_fbk,,
bradfield lab_822 floor_8 hood_1,bradfield,822,8,1,DEV:91306,#bradfield_fex_822/fex_flow_fbk,,
bradfield lab_703 floor_7 hood_1,bradfield,703,7,1,DEV:91222,#bradfield_703_fex/fex_flow_fbk,,
bradfield lab_704 floor_7 hood_1,bradfield,704,7,1,DEV:91202,#bradfield_714_fex/fex_flow_fbk,,
bradfield lab_710 floor_7 hood_1,bradfield,710,7,1,DEV:91203,#bradfield_710_fex/fex_flow_fbk,,
bradfield lab_713 floor_7 hood_1,bradfield,713,7,1,DEV:91224,#bradfield_713_fex/fex_flow_fbk,,
bradfield lab_716 floor_7 hood_1,bradfield,716,7,1,DEV:91207,#bradfield_716_fex/fex_flow_fbk,,
bradfield lab_613 floor_6 hood_1,bradfield,613,6,1,DEV:91120,#bradfield_613_fex/fex_flow_fbk,,
bradfield lab_614 floor_6 hood_1,bradfield,614,6,1,DEV:91104,#bradfield_614_fex/fex_flow_fbk,,
bradfield lab_615 floor_6 hood_1,bradfield,615,6,1,DEV:91121,#bradfield_615_fex/fex_flow_fbk,,
bradfield lab_618 floor_6 hood_1,bradfield,618,6,1,DEV:91108,#bradfield_602_fex/fex_flow_fbk,,
bradfield lab_623 floor_6 hood_1,bradfield,623,6,1,DEV:91122,#bradfield_602_gex21/fex_flow_fbk,,
bradfield lab_502 floor_5 hood_1,bradfield,502,5,1,DEV:91001,#bradfield_fex_502/fex_flow_fbk,,
bradfield lab_506A floor_5 hood_1,bradfield,506A,5,1,DEV:1028302,,#bradfield_506a_lav-05-03/sash,AI:2
bradfield lab_514D floor_5 hood_1,bradfield,514D,5,1,DEV:1028303,,#bradfield_514d_lav-05-04/sash,AI:2
bradfield lab_EX-51 floor_EX hood_1,bradfield,EX-51,EX,1,DEV:91002,#bradfield_fex_516/fex_flow_fbk,,
bradfield lab_517 floor_5 hood_1,bradfield,517,5,1,DEV:91016,#bradfield_fex_517/fex_flow_fbk,,
bradfield lab_525 floor_5 hood_1,bradfield,525,5,1,DEV:91017,#bradfield_fex_525/fex_flow_fbk,,
bradfield lab_405A floor_4 hood_1,bradfield,405A,4,1,DEV:90927,#bradfield_405_exhaust_control/fh-1_flow_fbk,#bradfield_405_exhaust_control/fh-1_sash_pos,AI:2
bradfield lab_412 floor_4 hood_1,bradfield,412,4,1,DEV:90928,#bradfield_412_exhaust_control/fh-1_flow_fbk,#bradfield_412_exhaust_control/fh-1_sash_pos,AI:2
bradfield lab_414A floor_4 hood_1,bradfield,414A,4,1,DEV:90902,#bradfield_414a_gex/fex_flow_fbk,,
bradfield lab_414B floor_4 hood_1,bradfield,414B,4,1,DEV:90903,#bradfield_414b_fex/fex_flow_fbk,,
bradfield lab_415 floor_4 hood_1,bradfield,415,4,1,DEV:90917,#bradfield_415_fex/fex_flow_fbk,,
bradfield lab_301 floor_3 hood_1,bradfield,301,3,1,DEV:90818,#bradfield_301_fex/fex_flow_fbk,,
bradfield lab_303A floor_3 hood_1,bradfield,303A,3,1,DEV:90817,#bradfield_303a_fex/fex_flow_fbk,,
bradfield lab_305 floor_3 hood_1,bradfield,305,3,1,DEV:90816,#bradfield_305_fex/fex_flow_fbk,,
bradfield lab_306 floor_3 hood_1,bradfield,306,3,1,DEV:90821,#bradfield_306_fex/fex_flow_fbk,,
bradfield lab_311 floor_3 hood_1,bradfield,311,3,1,DEV:90815,#bradfield_311_fex/fex_flow_fbk,,
bradfield lab_315 floor_3 hood_1,bradfield,315,3,1,DEV:90814,#bradfield_315_fex/fex_flow_fbk,,
bradfield lab_202 floor_2 hood_1,bradfield,202,2,1,DEV:90703,#bradfield_202_fex/fex_flow_fbk,,
bradfield lab_205 floor_2 hood_1,bradfield,205,2,1,DEV:90719,#bradfield_205_fex/fex_flow_fbk,,
bradfield lab_207 floor_2 hood_1,bradfield,207,2,1,DEV:90721,#bradfield_207_fex/fex_flow_fbk,,
bradfield lab_211A floor_2 hood_1,bradfield,211A,2,1,DEV:90720,#bradfield_211a_fex/fex_flow_fbk,,
bradfield lab_212 floor_2 hood_1,bradfield,212,2,1,DEV:90704,#bradfield_212_fex/fex_flow_fbk,,
bradfield lab_213A floor_2 hood_1,bradfield,213A,2,1,DEV:90722,#bradfield_213a_fex/fex_flow_fbk,,
bradfield lab_220 floor_2 hood_1,bradfield,220,2,1,DEV:90707,#bradfield_220_fex/fex_flow_fbk,,
bradfield lab_224A floor_2 hood_1,bradfield,224A,2,1,DEV:90708,#bradfield_224_fex/fex_flow_fbk,,
bradfield lab_G18 floor_G hood_1,bradfield,G18,G,1,DEV:28201,#g18_fex2/fex_flow_fbk,,
bradfield lab_G19 floor_G hood_1,bradfield,G19,G,1,DEV:90619,#bradfield_fex-g19/fex_flow_fbk,,
bradfield lab_B04 floor_B hood_1,bradfield,B04,B,1,DEV:1028209,,#lab_b04/sash,AI:4
bradfield lab_B04C floor_B hood_1,bradfield,B04C,B,1,DEV:90601,#bradfield_fex-b04/fex_flow_fbk,,
bradfield lab_B07F floor_B hood_1,bradfield,B07F,B,1,DEV:90616,#bradfield_fex-b07/fex_flow_fbk,,
phillips lab_324C floor_3 hood_1,phillips,324C,3,1,DEV:2039420,#phillips_lab_324c/fh-1_flow_fbk,#phillips_lab_324c/fh-1_sash_pos,AI:4
baker lab_112A floor_1 hood_1,baker,112A,1,1,DEV:31041,#112a3/fh-1_flow_fbk,#112a3/fh-1_sash_pos,AI:2
baker lab_114 floor_1 hood_1,baker,114,1,1,DEV:31040,#114_fev_gex/fh-1_flow_fbk,#114_fev_gex/fh-1_sash_pos,AI:4
baker lab_256 floor_2 hood_1,baker,256,2,1,DEV:31404,#bakerlab_lab_252/fh-1_flow_fbk,#bakerlab_lab_252/fh-1_sash_pos,AI:8
baker lab_256 floor_2 hood_2,baker,256,2,2,DEV:31404,#bakerlab_lab_252/fh-2_flow_fbk,#bakerlab_lab_252/fh-2_sash_pos,AI:10
baker lab_256 floor_2 hood_3,baker,256,2,3,DEV:31404,#bakerlab_lab_252/fh-3_flow_fbk,#bakerlab_lab_252/fh-3_sash_pos,AI:12
baker lab_256 floor_2 hood_4,baker,256,2,4,DEV:31404,#bakerlab_lab_252/fh-4_flow_fbk,#bakerlab_lab_252/fh-4_sash_pos,AI:14
baker lab_256 floor_2 hood_5,baker,256,2,5,DEV:31404,#bakerlab_lab_252/fh-5_flow_fbk,#bakerlab_lab_252/fh-5_sash_pos,AI:16
baker lab_256 floor_2 hood_6,baker,256,2,6,DEV:31404,#bakerlab_lab_252/fh-6_flow_fbk,#bakerlab_lab_252/fh-6_sash_pos,AI:18
baker lab_256 floor_2 hood_7,baker,256,2,7,DEV:31404,#bakerlab_lab_252/fh-7_flow_fbk,#bakerlab_lab_252/fh-7_sash_pos,AI:20
baker lab_256 floor_2 hood_8,baker,256,2,8,DEV:31404,#bakerlab_lab_252/fh-8_flow_fbk,#bakerlab_lab_252/fh-8_sash_pos,AI:22
baker lab_256 floor_2 hood_9,baker,256,2,9,DEV:31404,#bakerlab_lab_252/fh-9_flow_fbk,#bakerlab_lab_252/fh-9_sash_pos,AI:24
baker lab_258 floor_2 hood_1,baker,258,2,1,DEV:31405,#bakerlab_lab_258/fh-1_flow_fbk,#bakerlab_lab_258/fh-1_sash_pos,AI:4
baker lab_200C floor_2 hood_1,baker,200C,2,1,DEV:31329,#baker_lab_200c/fh-1_flow_fbk,#baker_lab_200c/fh-1_sash_pos,AI:4
baker lab_346A floor_3 hood_1,baker,346A,3,1,DEV:31621,#bakerlab_346a_2sav_3eav_6fh/fh-1_flow_fbk,#bakerlab_346a_2sav_3eav_6fh/fh-1_sash_pos,AI:8
baker lab_346A floor_3 hood_2,baker,346A,3,2,DEV:31621,#bakerlab_346a_2sav_3eav_6fh/fh-2_flow_fbk,#bakerlab_346a_2sav_3eav_6fh/fh-2_sash_pos,AI:10
baker lab_346A floor_3 hood_3,baker,346A,3,3,DEV:31621,#bakerlab_346a_2sav_3eav_6fh/fh-3_flow_fbk,#bakerlab_346a_2sav_3eav_6fh/fh-3_sash_pos,AI:12
baker lab_346A floor_3 hood_4,baker,346A,3,4,DEV:31621,#bakerlab_346a_2sav_3eav_6fh/fh-4_flow_fbk,#bakerlab_346a_2sav_3eav_6fh/fh-4_sash_pos,AI:14
baker lab_346A floor_3 hood_5,baker,346A,3,5,DEV:31621,#bakerlab_346a_2sav_3eav_6fh/fh-5_flow_fbk,#bakerlab_346a_2sav_3eav_6fh/fh-5_sash_pos,AI:16
baker lab_346A floor_3 hood_6,baker,346A,3,6,DEV:31621,#bakerlab_346a_2sav_3eav_6fh/fh-6_flow_fbk,#bakerlab_346a_2sav_3eav_6fh/fh-6_sash_pos,AI:18
baker lab_350A floor_3 hood_1,baker,350A,3,1,DEV:31624,#bakerlab_350a_2sav_3eav_6fh/fh-1_flow_fbk,#bakerlab_350a_2sav_3eav_6fh/fh-1_sash_pos,AI:8
baker lab_350A floor_3 hood_2,baker,350A,3,2,DEV:31624,#bakerlab_350a_2sav_3eav_6fh/fh-2_flow_fbk,#bakerlab_350a_2sav_3eav_6fh/fh-2_sash_pos,AI:10
baker lab_350A floor_3 hood_3,baker,350A,3,3,DEV:31624,#bakerlab_350a_2sav_3eav_6fh/fh-3_flow_fbk,#bakerlab_350a_2sav_3eav_6fh/fh-3_sash_pos,AI:12
baker lab_350A floor_3 hood_4,baker,350A,3,4,DEV:31624,#bakerlab_350a_2sav_3eav_6fh/fh-4_flow_fbk,#bakerlab_350a_2sav_3eav_6fh/fh-4_sash_pos,AI:14
baker lab_350A floor_3 hood_5,baker,350A,3,5,DEV:31624,#bakerlab_350a_2sav_3eav_6fh/fh-5_flow_fbk,#bakerlab_350a_2sav_3eav_6fh/fh-5_sash_pos,AI:16
baker lab_350A floor_3 hood_6,baker,350A,3,6,DEV:31624,#bakerlab_350a_2sav_3eav_6fh/fh-6_flow_fbk,#bakerlab_350a_2sav_3eav_6fh/fh-6_sash_pos,AI:18
baker lab_352 floor_3 hood_1,baker,352,3,1,DEV:31627,#bakerlab_352_sav_2eav_fh/fh-1_flow_fbk,#bakerlab_352_sav_2eav_fh/fh-1_sash_pos,AI:6
baker lab_355 floor_3 hood_1,baker,355,3,1,DEV:31629,#bakerlab_355_sav_eav_fh/fh-1_flow_fbk,#bakerlab_355_sav_eav_fh/fh-1_sash_pos,AI:4
biotech lab_336 floor_3 hood_1,biotech,336,3,1,DEV:47606,#biotech_336_hvac/fh-1_flow_fbk,#biotech_336_hvac/fh-1_sash_pos,AI:7
biotech lab_345 floor_3 hood_1,biotech,345,3,1,DEV:49007,#biotech_lab_345_hvac/fh-1_flow_fbk,#biotech_lab_345_hvac/fh-1_sash_pos,AI:4
biotech lab_445 floor_4 hood_1,biotech,445,4,1,DEV:49312,#biotech_lab_445_hvac/fh-1_flow_fbk,#biotech_lab_445_hvac/fh-1_sash_pos,AI:4
biotech lab_141 floor_1 hood_1,biotech,141,1,1,DEV:48702,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/hoodvalve_flow,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/hood_sash,AI:4
biotech lab_143 floor_1 hood_1,biotech,143,1,1,DEV:48703,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hoodvalve_flow,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hood_sash,AI:4
biotech lab_147B floor_1 hood_1,biotech,147B,1,1,DEV:48705,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hoodvalve_flow,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hood_sash,AI:4
biotech lab_153 floor_1 hood_1,biotech,153,1,1,DEV:48706,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_153_control/hoodvalve_flow,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_153_control/hood_sash,AI:4
biotech lab_153B floor_1 hood_1,biotech,153B,1,1,DEV:48707,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_153b_control/hoodvalve_flow,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_153b_control/hood_sash,AI:4
biotech lab_155 floor_1 hood_1,biotech,155,1,1,DEV:48708,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_155_control/hoodvalve_flow,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_155_control/hood_sash,AI:4
biotech lab_160 floor_1 hood_1,biotech,160,1,1,DEV:48709,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_160_control/hoodvalve_flow,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_160_control/hood_sash,AI:4
biotech lab_203B floor_2 hood_1,biotech,203B,2,1,DEV:48514,#biotech_lab_203b_hvac/fh-1_flow_fbk,#biotech_lab_203b_hvac/fh-1_sash_pos,AI:4
biotech lab_209 floor_2 hood_1,biotech,209,2,1,DEV:48515,#biotech_209_hvac/fh-1_flow_fbk,#biotech_209_hvac/fh-1_sash_pos,AI:4
biotech lab_209B floor_2 hood_1,biotech,209B,2,1,DEV:48516,#biotech_209b_hvac/fh-1_flow_fbk,#biotech_209b_hvac/fh-1_sash_pos,AI:4
biotech lab_217B floor_2 hood_1,biotech,217B,2,1,DEV:48303,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_217b_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_217b_control/hood_sash,AI:4
biotech lab_221 floor_2 hood_1,biotech,221,2,1,DEV:48305,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_221_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_221_control/hood_sash,AI:4
biotech lab_221B floor_2 hood_1,biotech,221B,2,1,DEV:48306,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_221b_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_221b_control/hood_sash,AI:4
biotech lab_227 floor_2 hood_1,biotech,227,2,1,DEV:48307,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_227_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_227_control/hood_sash,AI:4
biotech lab_227B floor_2 hood_1,biotech,227B,2,1,DEV:48308,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_227b_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_227b_control/hood_sash,AI:4
biotech lab_233 floor_2 hood_1,biotech,233,2,1,DEV:48309,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_233_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_233_control/hood_sash,AI:4
biotech lab_233B floor_2 hood_1,biotech,233B,2,1,DEV:48310,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_233b_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_233b_control/hood_sash,AI:4
biotech lab_241 floor_2 hood_1,biotech,241,2,1,DEV:48411,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_241_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_241_control/hood_sash,AI:4
biotech lab_241B floor_2 hood_1,biotech,241B,2,1,DEV:48412,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_241b_control/hoodvalve_flow,#biotech/biotech_2nd_floor/second_floor_fume_hood_lab_spaces/lab_241b_control/hood_sash,AI:4
biotech lab_245 floor_2 hood_1,biotech,245,2,1,DEV:48444,#biotech_245_hvac/fh-1_flow_fbk,#biotech_245_hvac/fh-1_sash_pos,AI:4
biotech lab_245B floor_2 hood_1,biotech,245B,2,1,DEV:48445,#biotech_lab_245b_hvac/fh-1_flow_fbk,#biotech_lab_245b_hvac/fh-1_sash_pos,AI:4
