Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 1st Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech 1st Floor/First Floor Fume Hood Lab Spaces,,,,,,,
,,SUPPLY VALVE SETPT,BAV,AV:5,DEV:48703,supplyvalve_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/supplyvalve_setpt
,,Total Exhaust Airflow,BAV,AV:28,DEV:48703,exhaust_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/exhaust_flow
,,Total Exh Stpt,BAV,AV:10,DEV:48703,tex_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/tex_setpt
,,Unocc Min EAirflow Setpoint,BAV,AV:25,DEV:48703,unocc_min_eflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/unocc_min_eflow_stpt_av
,,Unocc Min SAirflow Setpoint,BAV,AV:26,DEV:48703,unocc_min_sflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/unocc_min_sflow_stpt_av
,,ZONE TEMP,BAV,AV:7,DEV:48703,zonetemp_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/zonetemp
,,CLG_OVERRIDE,BBV,BV:1,DEV:48703,clg_override_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/clg_override
,,Occupancy_Value,BBV,BV:2,DEV:48703,occ_bv_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/occ_bv
,,RHT_OVERRIDE,BBV,BV:3,DEV:48703,rht_override_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/rht_override
,,Schedule,BBV,BV:4,DEV:48703,m221_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m221
