Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
,,Zone Temp,ASVI,AI:3,DEV:49109,zone_temp_1,#biotech_369/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49110,zone_temp_1,#biotech_30040/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49111,zone_temp_1,#biotech_301/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49112,zone_temp_1,#biotech_307/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49113,zone_temp_1,#biotech_30052/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49114,zone_temp_1,#biotech_30065/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49106,zone_temp_1,#biotech_30050/zone_temp
,,Zone Temp,ASVI,AI:13,DEV:47606,zone_temp_1,#biotech_336_hvac/zone_temp
,,Zone Temp,ASVI,AI:13,DEV:47607,zone_temp_1,#biotech_353_west_hvac/zone_temp
,,Zone Temp,ASVI,AI:26,DEV:47607,zone_temp_3,#biotech_353_east_hvac/zone_temp
,,Zone Temp,ASVI,AI:10,DEV:47608,zone_temp_1,#biotech_354_hvac/zone_temp
,,Zone Temp,ASVI,AI:8,DEV:47609,zone_temp_1,#biotech_354ab_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:49010,zone_temp_1,#biotech_354c_hvac/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49021,zone_temp_1,#biotech_351_hvac/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49024,zone_temp_1,#biotech_355_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:49012,zone_temp_1,#biotech_353a_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:49026,zone_temp_1,#biotech_357a_hvac/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49027,zone_temp_1,#biotech_359_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:49353,zone_temp_1,#biotech_lab_445a_hvac/zone_temp
,,Zone Temp,ASVI,AI:8,DEV:49312,zone_temp_1,#biotech_lab_445_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:49313,zone_temp_1,#biotech_lab_445b_hvac/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49355,zone_temp_1,#biotechnologybuilding_449/zone_temp
,,Zone Temp,ASVI,AI:5,DEV:49318,zone_temp_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_460_control/zone_temp
,,Zone Temp,ASVI,AI:7,DEV:49319,zone_temp_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_460b_control/zone_temp
