Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-7 Zones/131,131 (GEX-4D2),Occupancy Sensor,BBI,BI:1,DEV:31807,occ_1,#baker_lab_131_rvav-4d2_penthse/occ
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-7 Zones/135,135 (VAV-1B1),Occupancy Sensor,BBI,BI:1,DEV:31013,occ1_1,#baker_lab_135_vav-1b1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-7 Zones/135,135 (GEX-4B2),Occupancy Sensor,BBI,BI:1,DEV:31803,occ_1,#baker_lab_135_rvav-4b2_penthse/occ
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-7 Zones/135,135 (GEX-4C2),Occupancy Sensor,BBI,BI:1,DEV:31804,occ_1,#baker_lab_135_rvav-4c2_penthse/occ
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-8 Zones,119 (VAV-1G1),Occupancy Sensor,BBI,BI:1,DEV:31018,occ1_1,#baker_lab_119_vav-1g1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-8 Zones,121 (VAV-1F1),Occupancy Sensor,BBI,BI:1,DEV:31017,occ1_1,#baker_lab_121_vav-1f1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-8 Zones,125 (VAV-1E1),Occupancy Sensor,BBI,BI:1,DEV:31016,occ1_1,#baker_lab_125_vav-1e1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,101A (VAV-1N1),Occupancy Sensor,BBI,BI:1,DEV:31110,occ1_1,#baker_lab_101a_vav-1n1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,101B (VAV-1O1),Occupancy Sensor,BBI,BI:1,DEV:31112,occ1_1,#baker_lab_101b_vav-1o1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,150/150A/150B (VAV-1H1),Occupancy Sensor,BBI,BI:1,DEV:31104,occ1_1,#baker_lab_150_vav-1h1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,154 (VAV-1I1),Occupancy Sensor,BBI,BI:1,DEV:31105,occ1_1,#baker_lab_154_vav-i1/occ1
